capital_prestado,plazo_meses,edad_cliente,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,huella_consulta,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,ratio_cuota_salario,trimestre_prestamo,total_creditos_sector,edad_atipica,sin_promedio_ingresos,tipo_credito,tipo_laboral,tendencia_ingresos,categoria_riesgo_score,Pago_atiempo,prediccion_proba
14.952550488977874,6,42,15.894952224644102,13.815511557963774,464582,90.562453,747.0,4,1,0,2,14.001572610373936,0.05807275,2,3,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.95630807
14.837371743457739,12,35,14.45736497045232,12.899222326086994,218280,88.768094,820.0,0,4,1,0,14.198782543818561,0.11488421052631578,1,5,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9685458
15.512059785727335,9,100,17.493166341166564,16.702881205920505,508727,95.227787,791.0,0,0,0,0,14.001572610373936,0.0012773067256534958,4,0,1,1,9,Empleado,Sin_dato,riesgo_bajo,1,0.94314986
13.774689605110144,6,43,14.478199046503295,12.923914877701906,146221,95.227787,721.0,9,5,0,1,14.001572610373936,0.07537164948453608,4,6,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.95908004
14.996124802954961,11,39,15.039286283703994,14.220976332738882,253788,89.2295,787.0,3,2,0,0,14.001572610373936,0.0746435294117647,1,2,0,1,9,Empleado,Sin_dato,riesgo_bajo,1,0.9659573
14.634356473317425,12,61,14.914123179965662,13.122365377402328,178470,95.227787,781.0,2,1,0,1,13.752589927335745,0.05949,2,2,0,0,4,Independiente,Creciente,riesgo_bajo,1,0.9667991
14.667966947375515,18,49,14.419827071265543,12.33270970174018,137937,95.227787,778.0,3,1,0,0,14.001572610373936,0.07537540983606557,4,1,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.9645319
13.997832948091215,12,54,15.150511887854474,12.899222326086994,94433,91.728786,771.0,1,2,0,1,14.001572610373936,0.02485078947368421,2,3,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.9674646
14.443095226620343,24,29,14.914123179965662,0.0,81884,88.229786,750.0,5,2,0,2,14.01309011714721,0.027294666666666665,4,4,0,0,4,Empleado,Decreciente,riesgo_bajo,1,0.94883615
13.8924725250259,12,47,14.285514812209815,13.592368256649284,84990,95.227787,771.0,4,1,0,0,13.857214723257446,0.05311875,1,1,0,0,4,Independiente,Decreciente,riesgo_bajo,1,0.96535903
13.641158361294979,8,25,13.997832948091215,13.304686600863562,95516,95.227787,722.0,2,1,0,5,14.291248340484373,0.07959666666666666,2,6,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9665554
15.36392398114561,36,49,15.607270193858982,14.508658238524095,153299,95.227787,793.0,8,4,0,0,13.744606217927608,0.025549833333333334,2,4,0,0,4,Independiente,Creciente,riesgo_bajo,1,0.9629247
13.83531416565213,6,30,14.513645777547573,13.393917592315308,155360,95.227787,751.0,7,0,0,2,14.001572610373936,0.07729353233830846,4,2,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.9487535
13.86658477835687,12,44,14.285514812209815,13.592368256649284,82613,95.227787,768.0,1,0,0,0,14.001572610373936,0.051633125,4,0,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.96650857
13.585373861509964,6,43,14.403297778421795,13.304686600863562,118101,53.364705,780.0,6,3,0,3,14.001572610373936,0.06561166666666667,1,6,0,1,4,Empleado,Sin_dato,riesgo_bajo,0,0.7324546
13.799382192294036,6,47,15.068273812173887,0.0,146251,95.227787,824.0,11,6,1,1,14.001572610373936,0.041786,1,8,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.942813
14.505354789789662,10,35,14.731801689838349,14.220976332738882,169249,95.227787,808.0,3,3,0,6,13.926594762020967,0.0676996,1,9,0,0,9,Independiente,Creciente,riesgo_bajo,1,0.96689034
14.208360292478822,11,59,14.220976332738882,13.45883704259595,125405,95.227787,825.0,5,2,0,0,14.001572610373936,0.08360333333333334,1,2,0,1,9,Independiente,Sin_dato,riesgo_bajo,1,0.9650938
15.38412668421143,12,56,14.731801689838349,13.710151153416941,333333,95.227787,866.0,3,3,0,0,14.41251406145754,0.1333332,1,3,0,0,4,Empleado,Creciente,riesgo_muy_bajo,1,0.96502477
14.525606788434501,9,32,14.914123179965662,13.815511557963774,190704,95.227787,787.0,2,5,0,2,14.713806754957544,0.063568,3,7,0,0,9,Empleado,Creciente,riesgo_bajo,1,0.96810347
15.096444681204078,6,37,16.118095750958314,14.508658238524095,537357,95.227787,816.0,7,1,0,1,14.001572610373936,0.0537357,2,2,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.9466574
15.254487735139186,24,36,16.118095750958314,15.201805169084134,183899,95.227787,804.0,3,3,2,2,14.001572610373936,0.0183899,1,7,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.96452934
14.880565994161794,10,44,15.112973978601556,13.703462172723258,257007,95.227787,829.0,2,5,0,0,14.633821028537039,0.07022049180327869,4,5,0,0,9,Empleado,Estable,riesgo_bajo,1,0.9687751
14.786289853910306,36,38,14.964499370914611,11.19822841866684,100428,95.227787,727.0,6,1,0,0,15.02595696324685,0.03183137876386688,4,1,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.95131963
14.180154365996387,12,41,13.815511557963774,14.016818232330463,116358,95.227787,793.0,6,4,0,1,13.592368256649284,0.116358,3,5,0,0,4,Empleado,Decreciente,riesgo_bajo,1,0.96572125
14.650157734825603,24,39,14.264035794102286,12.278397958261774,112136,95.227787,781.0,2,0,0,3,13.815511557963774,0.0716066411238825,4,3,0,0,4,Empleado,Estable,riesgo_bajo,1,0.9639349
16.308385460073406,6,49,17.216707972959764,16.118095750958314,1802690,95.227787,778.0,4,19,2,4,14.285514812209815,0.060089666666666666,2,25,0,0,4,Independiente,Estable,riesgo_bajo,1,0.9608622
14.735187948630202,12,68,15.201805169084134,12.611541086966115,196832,95.227787,873.0,4,2,0,0,14.001572610373936,0.049208,1,2,0,1,4,Independiente,Sin_dato,riesgo_muy_bajo,1,0.96259135
14.228865128920612,6,53,14.285514812209815,12.899222326086994,225672,95.227787,785.0,4,4,0,0,13.912731638107763,0.141045,2,4,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9677767
14.679918769259638,12,54,14.346139397261565,12.765691290604371,186480,95.227787,799.0,5,1,0,1,13.719579885694309,0.10969411764705882,1,2,0,0,4,Empleado,Estable,riesgo_bajo,1,0.9643898
15.775605370180557,6,48,16.118095750958314,15.894952224644102,1051895,95.227787,804.0,7,3,0,2,14.001572610373936,0.1051895,1,5,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.9617571
15.009496963786612,11,26,14.77102238760702,13.710151153416941,257205,95.227787,797.0,4,4,0,1,13.997832948091215,0.098925,2,5,0,0,9,Empleado,Creciente,riesgo_bajo,1,0.9657858
14.886108414570403,9,45,13.768695641707609,0.0,272434,50.144469,882.0,4,9,0,1,15.770731229278486,0.0,1,10,0,0,9,Empleado,Creciente,riesgo_muy_bajo,0,0.70302665
13.822169338992174,10,57,14.220976332738882,13.122365377402328,85382,91.728786,794.0,1,1,0,0,13.330645035867816,0.05692133333333333,1,1,0,0,9,Empleado,Decreciente,riesgo_bajo,1,0.9659303
13.985810982942656,2,41,15.424948670398354,14.508658238524095,467566,95.227787,786.0,7,8,0,2,13.901438681780316,0.0935132,2,10,0,0,9,Independiente,Creciente,riesgo_bajo,1,0.96198124
14.166773583856983,10,35,14.731801689838349,14.220976332738882,120637,95.227787,719.0,5,5,0,1,14.925245427425763,0.0482548,1,6,0,0,9,Empleado,Creciente,riesgo_bajo,1,0.9607017
14.543229488899906,10,50,15.201805169084134,14.731801689838349,176059,95.227787,829.0,6,2,0,0,14.001572610373936,0.04401475,2,2,0,1,9,Empleado,Sin_dato,riesgo_bajo,1,0.9670583
15.488351534648688,12,42,14.914123179965662,13.815511557963774,369950,95.227787,815.0,6,1,1,0,14.850863862094156,0.12331666666666667,1,2,0,0,4,Empleado,Estable,riesgo_bajo,1,0.9605737
14.305317427251099,6,42,16.52356082573315,16.166885910365842,243220,95.227787,786.0,6,3,0,2,13.828166137222166,0.016214666666666665,2,5,0,0,4,Independiente,Decreciente,riesgo_bajo,1,0.96401393
13.539922787044208,10,34,14.077875591662238,13.304686600863562,64656,95.227787,861.0,2,2,0,0,14.852249570571606,0.04973538461538462,3,2,0,0,9,Empleado,Creciente,riesgo_muy_bajo,1,0.96862274
14.412334155400165,10,50,15.35452622069408,14.011078163876332,156244,95.227787,865.0,3,3,0,1,14.255950197455011,0.033528755364806866,3,4,0,0,9,Empleado,Creciente,riesgo_muy_bajo,1,0.96782523
15.28467922936901,12,27,14.896251093997341,14.392124484065864,340277,95.227787,770.0,7,2,0,0,14.91597213564292,0.11547104375504774,3,2,0,0,4,Empleado,Decreciente,riesgo_bajo,1,0.9573125
14.324254616776361,24,59,14.986133692782305,13.572165574841936,83280,95.227787,852.0,4,4,2,0,14.001572610373936,0.025831265508684864,1,6,0,1,4,Independiente,Sin_dato,riesgo_muy_bajo,1,0.96558374
14.543639190231245,6,33,15.20430204865928,14.57725099684313,312829,95.227787,835.0,4,2,0,2,13.790247107476947,0.07801221945137157,3,4,0,0,4,Independiente,Creciente,riesgo_bajo,1,0.96506405
14.7129363811467,10,39,15.76142084987672,15.424948670398354,208076,91.99794,752.0,5,1,0,0,13.617915350558906,0.029725142857142856,1,1,0,0,9,Independiente,Creciente,riesgo_bajo,1,0.9485913
13.865330858028152,12,30,14.508658238524095,12.765691290604371,72992,95.227787,808.0,2,0,0,1,14.355666802600615,0.036496,1,1,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9656614
13.57761142655711,12,51,14.220976332738882,13.122365377402328,54742,95.227787,758.0,2,3,0,0,13.632642451839441,0.03649466666666667,1,3,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9680489
14.901287153789681,12,48,14.403297778421795,12.611541086966115,236222,95.227787,794.0,2,0,1,1,13.768035229020036,0.13123444444444443,2,2,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.96752244
14.188296126056963,6,30,14.346139397261565,12.206077645517674,215628,95.227787,796.0,3,0,0,0,13.727388382448147,0.12684,2,0,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9605438
14.288261036163805,9,42,15.424948670398354,14.508658238524095,150411,95.227787,759.0,16,6,1,1,14.525436681443678,0.0300822,2,8,0,0,9,Independiente,Creciente,riesgo_bajo,1,0.96670693
12.979217455824584,10,50,15.87670334945534,15.289644307344496,36809,84.730786,834.0,3,1,0,1,14.001572610373936,0.004685861185006415,1,2,0,1,9,Independiente,Sin_dato,riesgo_bajo,1,0.965234
13.194427634021988,12,47,13.815511557963774,13.304686600863562,37317,95.227787,807.0,2,0,2,0,14.001572610373936,0.037317,1,2,0,1,4,Empleado,Sin_dato,riesgo_bajo,1,0.9669661
14.509396765376591,9,37,14.731801689838349,14.077875591662238,189586,95.227787,783.0,2,2,0,0,12.812212085457514,0.0758344,2,2,0,0,9,Independiente,Decreciente,riesgo_bajo,1,0.9655797
14.826690362807897,6,30,14.220976332738882,12.206077645517674,408649,95.227787,878.0,2,1,0,1,13.989464705423494,0.27243266666666666,2,2,0,0,4,Empleado,Creciente,riesgo_muy_bajo,1,0.9600339
14.613018204298811,8,44,14.403297778421795,12.899222326086994,251456,95.227787,841.0,3,4,1,0,14.810628366624357,0.13969777777777778,4,5,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9660928
14.247812969039288,12,34,14.731801689838349,13.997832948091215,120522,95.227787,811.0,3,1,0,0,14.64685236634683,0.0482088,1,1,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.96771973
14.788469294558592,6,40,14.557448378884015,13.122365377402328,392699,95.227787,838.0,4,1,0,0,14.573650687643752,0.1869995238095238,1,1,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9593842
14.950475926411483,24,41,14.77102238760702,11.51293546492023,138629,95.227787,779.0,5,3,2,2,13.996234172060895,0.053318846153846154,2,7,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9521661
14.522179999265202,9,64,14.603968372873895,13.815511557963774,189054,95.227787,805.0,3,3,0,0,14.595320638135993,0.08593363636363636,4,3,0,0,9,Empleado,Estable,riesgo_bajo,1,0.96750623
14.837371743457739,6,53,14.845130332288226,13.815511557963774,412644,95.227787,815.0,3,4,0,0,14.929776027196393,0.14737285714285714,1,4,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.96750647
13.487007879880162,6,23,14.648420115681892,13.815511557963774,107303,95.227787,822.0,1,2,0,0,14.402371238719818,0.04665347826086957,2,2,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.96522385
14.391832306718879,12,56,14.731801689838349,13.384729180332174,140035,95.227787,765.0,3,2,0,4,13.752589927335745,0.056014,2,6,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.967162
14.698947878327054,12,42,14.220976332738882,12.899222326086994,191786,56.562689,757.0,5,2,0,0,14.027663533558185,0.12785733333333332,1,2,0,0,4,Empleado,Creciente,riesgo_bajo,0,0.7675982
14.782621316252357,10,40,15.201805169084134,14.914123179965662,224030,95.227787,798.0,2,0,0,1,14.001572610373936,0.0560075,2,1,0,1,9,Independiente,Sin_dato,riesgo_bajo,1,0.9619092
14.72175135802525,6,67,15.201805169084134,14.508658238524095,366682,95.227787,785.0,11,3,0,1,14.001572610373936,0.0916705,4,4,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.9431714
15.487887851092161,10,100,17.493166341166564,16.702881205920505,452100,95.227787,0.0,0,0,0,0,14.001572610373936,0.0004578088766923537,1,0,1,1,9,Empleado,Sin_dato,sin_clasificar,1,0.96319956
13.997832948091215,6,48,14.73796386212337,12.891694078557842,180622,95.227787,849.0,5,1,0,2,14.732899486599562,0.07180495918627779,3,3,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.96668965
13.603187997972341,9,50,13.997832948091215,13.45883704259595,75779,95.227787,791.0,2,1,0,0,14.09254969476755,0.06314916666666667,2,1,0,0,9,Empleado,Creciente,riesgo_bajo,1,0.9661903
15.311377227676699,10,26,14.508658238524095,13.304686600863562,380139,95.227787,776.0,4,1,0,0,13.815511557963774,0.1900695,2,1,0,0,9,Empleado,Estable,riesgo_bajo,1,0.9662447
15.086932923486243,6,43,14.914123179965662,13.592368256649284,531436,95.227787,880.0,3,7,0,0,14.001572610373936,0.17714533333333332,2,7,0,1,4,Independiente,Sin_dato,riesgo_muy_bajo,1,0.9605414
13.343907249914384,6,42,15.160983184980543,14.126665719201661,95044,95.227787,823.0,6,3,3,1,14.001572610373936,0.024751041666666668,3,7,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.9673634
15.736669390563321,12,32,14.845130332288226,14.077875591662238,534155,25.395492,791.0,3,2,3,1,14.001572610373936,0.19076964285714285,4,6,0,1,4,Independiente,Sin_dato,riesgo_bajo,0,0.715414
15.550826828113552,36,39,15.424948670398354,0.0,183354,95.227787,804.0,9,5,0,0,14.001572610373936,0.0366708,1,5,0,1,4,Empleado,Sin_dato,riesgo_bajo,1,0.940915
13.68640478638756,5,49,15.424948670398354,14.508658238524095,142664,95.227787,820.0,12,6,0,4,13.755537598769623,0.0285328,2,10,0,0,9,Independiente,Creciente,riesgo_bajo,1,0.9662434
15.217008999054197,12,27,14.220976332738882,13.592368256649284,318675,95.227787,765.0,6,0,0,2,14.31360710974945,0.21245,4,2,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.95829177
14.830741600012107,6,36,14.914123179965662,13.304686600863562,410332,95.227787,791.0,5,3,0,2,14.355813038866827,0.13677733333333333,1,5,0,0,4,Empleado,Estable,riesgo_bajo,1,0.96527004
14.428676320639092,9,33,15.201805169084134,14.508658238524095,173003,95.227787,820.0,2,4,1,2,13.70154647083228,0.04325075,2,7,0,0,9,Empleado,Creciente,riesgo_bajo,1,0.9645988
15.844417754024175,10,27,15.894952224644102,15.363073279446223,647458,95.227787,836.0,7,9,0,1,13.815511557963774,0.08093225,2,10,0,0,9,Independiente,Estable,riesgo_bajo,1,0.9583835
13.68640478638756,5,49,15.424948670398354,14.508658238524095,142747,95.227787,729.0,9,2,0,19,13.752589927335745,0.0285494,2,21,0,0,9,Independiente,Creciente,riesgo_bajo,1,0.9589979
15.151696133415406,9,37,14.914123179965662,14.220976332738882,355648,95.227787,894.0,4,0,2,0,14.859369538206279,0.11854933333333334,1,2,0,0,9,Empleado,Creciente,riesgo_muy_bajo,1,0.9637034
14.695389472840098,10,33,14.77102238760702,14.077875591662238,204456,95.227787,737.0,8,4,0,0,14.701828974111967,0.07863692307692308,1,4,0,0,9,Empleado,Creciente,riesgo_bajo,0,0.9633895
14.621972048727901,10,46,13.997832948091215,12.899222326086994,208878,95.227787,776.0,3,1,4,1,14.059154532274292,0.174065,1,6,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.966335
14.342131378226416,12,51,14.285514812209815,13.304686600863562,132694,95.227787,735.0,3,0,0,0,14.001572610373936,0.08293375,1,0,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.9620164
13.87769725322612,6,67,15.894952224644102,15.319588176962746,157943,95.227787,826.0,5,9,2,0,14.001572610373936,0.019742875,1,11,0,1,4,Empleado,Sin_dato,riesgo_bajo,1,0.9644672
14.251989590340006,12,50,14.220976332738882,12.429220196836383,122661,95.227787,772.0,9,0,0,1,13.752589927335745,0.081774,2,1,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9579727
14.856833012392446,24,56,13.997832948091215,12.899222326086994,124511,95.227787,780.0,2,0,0,0,14.001572610373936,0.10375916666666667,2,0,0,1,4,Empleado,Sin_dato,riesgo_bajo,1,0.92621565
14.462717564272625,6,29,14.914123179965662,14.220976332738882,284680,81.231786,789.0,9,3,0,3,14.001572610373936,0.09489333333333333,1,6,0,1,4,Empleado,Sin_dato,riesgo_bajo,1,0.9618345
14.369327278047356,12,35,15.250595321348806,13.017005083966255,136919,95.227787,776.0,2,0,2,1,14.964997186604121,0.0325997619047619,1,3,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9681465
13.641158361294979,12,27,14.914123179965662,14.403297778421795,58333,95.227787,789.0,4,3,0,0,14.225397209957766,0.019444333333333334,1,3,0,0,4,Empleado,Decreciente,riesgo_bajo,1,0.96227145
15.364153801624775,10,46,13.815511557963774,14.160518405250372,439933,95.227787,808.0,3,1,0,0,13.702715810087309,0.439933,3,1,0,0,9,Empleado,Creciente,riesgo_bajo,1,0.9646329
15.622257321188,12,32,15.424948670398354,14.220976332738882,422958,95.227787,787.0,6,1,0,0,13.719579885694309,0.0845916,4,1,0,0,4,Empleado,Estable,riesgo_bajo,1,0.95419186
14.492528864724289,6,43,15.209029012374,13.815511557963774,292782,95.227787,789.0,5,4,0,1,15.554843634951453,0.072668652271035,1,5,0,0,4,Empleado,Decreciente,riesgo_bajo,1,0.9642496
14.139332400411297,6,44,15.607270193858982,14.77102238760702,207806,95.227787,732.0,5,5,0,1,14.001572610373936,0.034634333333333336,2,6,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.9634073
14.362475807049675,24,44,15.201805169084134,14.508658238524095,77847,95.227787,751.0,4,8,0,1,14.001572610373936,0.01946175,2,9,0,1,4,Empleado,Sin_dato,riesgo_bajo,1,0.96275264
15.591140814639125,6,38,15.607270193858982,14.220976332738882,877754,95.227787,838.0,5,5,0,0,14.001572610373936,0.14629233333333333,2,5,0,1,4,Empleado,Sin_dato,riesgo_bajo,1,0.9603096
13.603159804310572,6,32,14.346139397261565,13.122365377402328,120106,95.227787,765.0,2,0,1,2,13.496436884721325,0.07065058823529412,1,3,0,0,10,Empleado,Creciente,riesgo_bajo,1,0.96209687
14.761372907531836,6,24,14.403297778421795,12.611541086966115,387086,6.795375,758.0,7,0,0,1,14.133577305123264,0.21504777777777778,2,1,0,0,4,Empleado,Creciente,riesgo_bajo,0,0.68213516
14.267859888103402,6,59,15.145234832146,14.016000237043949,237431,95.227787,813.0,9,4,0,2,14.001572610373936,0.06281243386243386,3,6,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.96516764
14.603186249268505,12,58,14.77102238760702,13.710151153416941,152658,95.227787,784.0,0,0,0,0,14.932923665096084,0.058714615384615386,1,0,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9637716
14.116948335402519,6,28,14.707509007105367,14.375126917328105,205556,95.227787,679.0,5,1,0,10,13.961707404039595,0.08424426229508197,4,11,0,0,4,Empleado,Estable,riesgo_medio,1,0.9582856
14.975956274802844,9,47,14.731801689838349,13.815511557963774,298473,95.227787,752.0,9,5,0,2,13.815511557963774,0.1193892,2,7,0,0,9,Independiente,Creciente,riesgo_bajo,1,0.96172786
13.959092152692289,12,28,14.508658238524095,0.0,80167,95.227787,751.0,8,3,0,1,14.563595633279885,0.0400835,2,4,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.95759916
15.082458330465668,6,43,15.424948670398354,14.508658238524095,527272,95.227787,771.0,4,3,3,1,13.52939126373823,0.1054544,1,7,0,0,4,Independiente,Creciente,riesgo_bajo,1,0.96168125
15.546584730618552,11,34,15.424948670398354,15.201805169084134,441086,89.979287,747.0,4,3,0,1,13.73666971109994,0.0882172,2,4,0,0,9,Independiente,Creciente,riesgo_bajo,1,0.95866793
14.562351195216374,10,51,15.424948670398354,14.731801689838349,179270,95.227787,720.0,6,1,0,2,13.719579885694309,0.035854,2,3,0,0,9,Independiente,Creciente,riesgo_bajo,1,0.95978725
15.354611367265328,10,53,15.424948670398354,14.914123179965662,396311,95.227787,894.0,4,4,0,0,13.74666838940678,0.0792622,2,4,0,0,9,Independiente,Creciente,riesgo_muy_bajo,1,0.96373117
13.081543466215237,6,25,14.731801689838349,14.220976332738882,71887,95.227787,739.0,7,4,0,1,14.029791754364798,0.0287548,2,5,0,0,4,Independiente,Creciente,riesgo_bajo,1,0.9507763
14.84841065924017,36,23,14.378958422677032,12.138869243416009,98608,95.227787,743.0,3,2,0,0,14.349070976606635,0.05613194604939438,3,2,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.933114
13.540390584246852,12,26,14.151983508870947,13.45883704259595,59767,95.227787,847.0,3,1,3,1,14.066900983357327,0.04269071428571428,2,5,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9668251
15.091782163165776,6,25,14.914123179965662,13.592368256649284,531847,95.227787,793.0,2,1,0,0,14.937378329485355,0.17728233333333332,1,1,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9610779
15.027451829558391,6,39,15.894952224644102,14.220976332738882,499052,95.227787,736.0,4,2,0,0,14.001572610373936,0.0623815,1,2,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.9575868
14.721460406729657,12,37,14.914123179965662,13.815511557963774,194712,95.227787,806.0,5,1,0,0,13.74666838940678,0.064904,1,1,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9679001
13.992476633065502,9,42,15.135131053052907,15.135131053052907,111738,95.227787,794.0,10,6,0,1,14.001572610373936,0.029860502405130947,2,7,0,1,9,Independiente,Sin_dato,riesgo_bajo,1,0.96120644
14.026323195083988,12,63,14.310207409556293,13.592368256649284,85742,95.227787,866.0,2,3,0,1,14.259109250053342,0.05228170731707317,1,4,0,0,4,Empleado,Creciente,riesgo_muy_bajo,1,0.96649873
14.282936492808544,12,33,15.068273812173887,13.592368256649284,110825,95.227787,777.0,4,5,0,2,14.001572610373936,0.031664285714285714,1,7,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.9643431
14.933925800725897,12,35,14.45736497045232,12.611541086966115,239649,95.227787,725.0,3,6,0,3,14.003919383023032,0.12613105263157895,4,9,0,0,4,Empleado,Decreciente,riesgo_bajo,1,0.9669201
13.609077849498778,6,39,14.711598990684092,13.017005083966255,120741,95.227787,706.0,6,3,0,2,14.740909682202421,0.04928204081632653,4,5,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.96285737
14.488803031871933,18,29,15.250595321348806,14.115615891155079,108712,95.227787,837.0,0,3,0,1,14.749198673913696,0.025883809523809524,1,4,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.96816796
13.736468432874318,6,47,13.815511557963774,12.611541086966115,137145,95.227787,766.0,4,0,0,5,13.857212804948627,0.137145,1,5,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9655424
14.312424460922415,12,60,14.508658238524095,13.081543466215237,128971,95.227787,758.0,3,4,0,0,13.719579885694309,0.0644855,4,4,0,0,4,Empleado,Estable,riesgo_bajo,1,0.9678762
15.02893287468544,6,39,15.424948670398354,14.508658238524095,500275,95.227787,811.0,6,4,0,2,13.815511557963774,0.100055,2,6,0,0,4,Independiente,Creciente,riesgo_bajo,1,0.9622954
14.084560882373147,24,37,14.220976332738882,13.122365377402328,57010,95.227787,770.0,5,1,0,3,14.15071341783904,0.03800666666666667,1,4,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9653826
13.093965960493682,10,48,13.910821646859095,11.918397239722838,44852,95.227787,718.0,3,0,0,7,14.001572610373936,0.04077454545454545,1,7,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.949096
13.641158361294979,6,56,14.503645699213111,0.0,127944,95.227787,812.0,2,0,0,0,13.184996334106682,0.06429346733668341,4,0,0,0,4,Independiente,Creciente,riesgo_bajo,1,0.9647106
14.90972673119446,11,58,14.488455541410652,11.49273296168228,246803,95.227787,787.0,2,0,0,1,14.001572610373936,0.12591989795918368,1,1,0,1,9,Independiente,Sin_dato,riesgo_bajo,1,0.96579117
13.277317505808892,6,29,14.508658238524095,13.304686600863562,86560,95.227787,745.0,2,1,0,1,13.773043461004736,0.04328,3,2,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.9629655
15.003963855324388,12,30,14.508658238524095,13.815511557963774,258275,95.227787,759.0,6,2,0,1,14.001572610373936,0.1291375,2,3,0,1,4,Independiente,Sin_dato,riesgo_bajo,1,0.96158105
15.215619605371847,12,28,15.201805169084134,14.220976332738882,281642,95.227787,710.0,9,0,0,2,14.288448004356697,0.0704105,1,2,0,0,4,Independiente,Estable,riesgo_bajo,0,0.95534897
14.00728809901981,10,39,14.220976332738882,13.592368256649284,112098,95.227787,854.0,2,3,0,1,14.383879921322709,0.074732,1,4,0,0,4,Empleado,Creciente,riesgo_muy_bajo,1,0.9692534
14.710782331111002,6,30,14.914123179965662,14.220976332738882,363578,95.227787,834.0,4,4,0,0,13.668646102351289,0.12119266666666667,1,4,0,0,4,Independiente,Estable,riesgo_bajo,1,0.96138453
14.57390254143609,11,31,14.731801689838349,13.997832948091215,166096,95.227787,790.0,0,1,0,1,14.001572610373936,0.0664384,4,2,0,1,9,Empleado,Sin_dato,riesgo_bajo,1,0.96543646
13.987187494608683,10,32,14.508658238524095,13.592368256649284,100965,95.227787,737.0,9,6,0,1,14.001572610373936,0.0504825,2,7,0,1,9,Empleado,Sin_dato,riesgo_bajo,1,0.94947404
14.67288142909076,10,38,15.068273812173887,14.220976332738882,200431,95.227787,820.0,3,4,0,1,13.719579885694309,0.057266,2,5,0,0,9,Empleado,Estable,riesgo_bajo,1,0.96866614
14.47157924917017,6,28,14.214287349062356,11.703554089007538,293052,95.227787,756.0,2,0,0,2,14.10631350541557,0.1966791946308725,4,2,0,0,4,Empleado,Creciente,riesgo_bajo,1,0.96358526
13.825036838524785,10,45,14.914123179965662,14.508658238524095,85762,95.227787,803.0,2,1,1,0,13.744438741253175,0.028587333333333333,2,2,0,0,9,Independiente,Creciente,riesgo_bajo,1,0.96810704
14.60105504366171,12,32,15.068273812173887,13.997832948091215,173901,95.227787,834.0,2,4,0,1,15.360822237591622,0.049686,2,5,0,0,4,Empleado,Decreciente,riesgo_bajo,1,0.96789026
